id,title,author,publisher,comments
28473192,你当像鸟飞往你的山（中文版销量超200万册，比尔・盖茨年度特别推荐！登顶《纽约时报》畅销榜80+周，这本书比你听说的还要好！）,塔拉・韦斯特弗 ，新经典出品,南海出版公司,1760108
23761145,人间失格（日本小说家太宰治代表作，一个对村上春树影响至深的绝望凄美故事）,（日）太宰治，杨伟译,作家出版社,2229705
25246609,乌合之众 : 大众心理研究（群体心理学创始人古斯塔夫・勒庞代表作之一。极简翻译文风，语言深入浅出，减少艰深晦涩）,(法)古斯塔夫・勒庞，马晓佳译,民主与建设出版社,756152
25252408,神奇校车・图画书版（全12册）,"(美)乔安娜柯尔 ,(美)布鲁斯・迪根图",贵州人民出版社,1796895
24175371,月亮与六便士（165万+读者罕见高分推荐版！好评率高达99%！连续8年高居畅销榜！毛姆经典小说写给每个迷茫的人！作家榜出品）,[英]毛姆，作家榜经典名 出品，徐淳刚（诗人） 译，大星文化，高更绘,浙江文艺出版社,1651017
26921715,人生海海（麦家重磅力作，莫言、董卿盛赞，连续两年高居畅销榜，发行量超300万册）,麦家 ，新经典出品,北京十月文艺出版社,1245461
23990140,正面管教修订版,[美]简・尼尔森,北京联合出版公司,2207436
25295369,云边有个小卖部（俞敏洪《在岁月中远行》单独撰文推荐，随书附赠云边镇四季明信片和张嘉佳作词单曲彩蛋）,"张嘉佳,博集天卷出品",湖南文艺出版社,1711095
20039611,小熊和最好的爸爸（全7册）,（荷）阿兰德・丹姆，（荷）亚历克斯・沃尔夫绘，漆仰平，爱桐译,贵州人民出版社,1560079
28996999,啊2.0（大冰作品！狂销100万册！新增10万字并包含旧书全文。）,大冰，磨铁图书出品,北京联合出版有限公司,787317
25138856,马尔克斯：百年孤独（50周年纪念版）,加西亚・马尔克斯，新经典出品,南海出版公司,2452579
23444350,神奇校车・桥梁书版（全20册）,乔安娜柯尔布鲁斯迪根图施芳译,贵州人民出版社,1586633
28517345,你就是孩子最好的玩具,（美）金伯莉・布雷恩夏欣茁译,南方出版社,864562
23579654,三体(3册)： 刘慈欣代表作，亚洲“雨果奖”获奖作品！中国科幻基石丛书 科幻小说代表作,刘慈欣,重庆出版社,2428013
23271503,断舍离（经典断舍离，山下英子初版全本）,(日)山下英子,广西科学技术出版社,1101914
23778791,少年读史记（套装全5册）,张嘉骅,青岛出版社,1422973
25259300,流浪的地球（《三体》作者刘慈欣绚丽想象力之作，关乎人类命运共同体的科幻遐想，大人孩子均可阅读。),刘慈欣，小当当童书馆出品,浙江教育出版社,717055
25137790,活着,余华,作家出版社,2980683
25272786,窗边的小豆豆（影响21世纪的儿童文学杰作，北大名师推荐，2500万孩子和大人的人生之书！）,（日）黑柳彻子，爱心树童书出品,南海出版公司,1772739
25090502,平凡的世界：全三册（故事里的中国推荐）,路遥，新经典出品,北京十月文艺出版社,1449694
27931206,人间值得（90岁心理医生恒子奶奶写给生活的哲思小书。十点读书、《读者》2019年度“十大影响力好书”、人民日报力荐2020新年书单。）,[日]中村恒子（恒子奶奶），紫图图书出品,北京日报出版社,751831
25190564,罗生门（芥川龙之介小说集。《人间失格》作者太宰治是芥川的头号书迷）,［日］芥川龙之介，高慧勤译,时代文艺出版社,467199
25119332,东野圭吾：白夜行（易烊千玺、孟非推荐，东野圭吾作品无冕之王）,[日]东野圭吾，新经典出品,南海出版公司,2183502
26482585,侦探与小偷 （以思辨的哲思方式讲述惊险刺激的侦探故事，让孩子在思考中锻炼辩证思维。手绘精美插图，金钥匙儿童文学大系）,叶永烈，小当当童书馆出品,中译出版社（原中国对外翻译出版公司）,237578
25334272,非暴力沟通,（美）马歇尔?卢森堡阮胤华译,华夏出版社,1009326
24184084,次第花开：希阿荣博堪布写给现代读者安顿心灵的智慧之书灵的智慧之书,希阿荣博堪布,海南出版社,884480
26922459,边城（沈从文代表作）,沈从文,中国友谊出版公司,221236
25126128,月亮和六便士（毛姆代表作之一，全新导读+无删节详注版）,〔英〕毛姆苏福忠译,时代文艺出版社,625864
27872661,皮囊（400万册纪念版，直面人生的难题，刻在骨头里的故事，容纳一个个既失去家乡又未到达远方的生命）,蔡崇达，果麦文化出品,天津人民出版社,1383828
26490676,亲密关系：通往灵魂的桥梁（新版）：赵露思在《偷偷藏不住》探究亲密关系之书；杨天真推荐，穿透自我障碍，用爱酿造幸福秘方,"（加）克里斯多福・孟,博集天卷出品",湖南文艺出版社,899289
25238195,追风筝的人（2018年新版）,[美]卡勒德・胡赛尼（KhaledHosseini） ，李继宏译,上海人民出版社,2864192
25247638,谈判：如何在博弈中获得更多(第四版)Everything is Negotiable,(英)盖温・肯尼迪(GavinKennedy),民主与建设出版社,268395
25218540,信谊世界精选图画书・猜猜我有多爱你,[英]山姆・麦克布雷尼，[英]安妮塔・婕朗绘，梅子涵译,明天出版社,900628
28522094,东野圭吾：沉默的巡游 （2020年全新力作 中文简体版初次上市）,（日）东野圭吾 ，新经典出品,南海出版公司,194374
28994936,晚熟的人（莫言新书）,莫言,人民文学出版社,570873
25126132,童年（小学语文“快乐读书吧”・六年级上阅读，高尔基自传体三部曲之一，北师大教授郑海凌翻译）,〔苏〕高尔基郑海凌译,浙江工商大学出版社,259842
25289386,小王子（原版精美插图，傅雷翻译出版奖得主郑克鲁法文直译。揭秘作者传奇人生，展示与《小王子》有关的钱币、纪念章、邮票等）,(法)圣埃克苏佩里、郑克鲁译,浙江工商大学出版社,275853
24040247,细菌世界历险记 又名：灰尘的旅行 快乐读书吧四年级下册推荐 儿童文学读物 高士其科普童话课外阅读 中小学生课外阅读指导丛书 无障碍阅读 菌儿自传,高士其,南方出版社,349512
27911800,你想活出怎样的人生（同名电影获奥斯卡！宫崎骏从10岁读到80岁的小说）,（日）吉野源三郎，新经典出品,南海出版公司,271317
25298376,小王子（易烊千玺推荐李继宏导演《小王子》电影，畅销500万册，罗翔老师推荐，李继宏口碑译作，作者基金会官方认证）【果麦经典】,（法）安托万・德・圣埃克苏佩里，译者李继宏，果麦文化出品,天津人民出版社,1830575
27854383,一看就会的思维导图启蒙绘本（歪歪兔童书馆出品）,歪歪兔关键期早教项目组编绘,海豚出版社,255412
28522850,霍乱时期的爱情（《百年孤独》作者马尔克斯传世巨著，展示爱情的所有可能）,（哥伦比亚）加西亚・马尔克斯 ，新经典出品,南海出版公司,944936
23546266,夏洛的网（新）,（美）怀特，任溶溶译,上海译文出版社,985409
23715237,人间词话（王国维先生的代表作，近代较富盛名的词话著作）,王国维,北京联合出版公司,611443
23946177,我们的身体 儿童3D立体科普绘本3-6岁人体早教认知百科生理科普启蒙羊水袋翻翻书,[法]艾德兰文，[法]巴尔博里尼绘，乐乐趣出品,未来出版社,758430
27913770,我爸爸+我妈妈（全2册）――清华附小推荐经典儿童绘本 ！（启发童书馆出品）,〔英〕安东尼・布朗，启发童书馆出品,河北教育出版社,991371
25261327,米小圈上学记一年级（套装共4册）,北猫,四川少年儿童出版社,749744
23967348,我的第一本地理启蒙书,郑利强段虹(绘)步印童书出品,新世界出版社,995505
25278440,任溶溶系列：没头脑和不高兴(注音版）,任溶溶,浙江少年儿童出版社,620742
25308985,丰子恺万般滋味，都是生活（丰子恺先生诞辰125周年纪念！畅销80万+册，当当60万+好评，豆瓣9.0分高分，全网口碑相传）,丰子恺,华中科技大学出版社,670502
24198400,我喜欢生命本来的样子(周国平经典散文作品集),周国平,作家出版社,708552
25126138,海底两万里（语文教材“名著导读”经典・七年级下。翻译家陈筱卿先生译本）,[法]儒勒・凡尔纳陈筱卿译,浙江工商大学出版社,331099
26315049,稻草人（于平凡中讲述感天动地的人格魅力，让孩子读懂平凡也有闪光点的人生哲理。手绘精美插图）,叶圣陶，小当当童书馆出品,安徽教育出版社,169281
22819334,围城,钱钟书,人民文学出版社,1218204
27874588,钱穆谈中国历史文化：中国历史精神,钱穆,贵州人民出版社,140096
28984488,一个人就一个人（刘同全新作品。很少有人像他一样时刻记录生活，细碎、日常、温暖。）,刘同，磨铁文化出品,北京联合出版有限公司,116377
27902388,富爸爸穷爸爸（新版本）当当投资理财类图书！本版随书附赠价值198元的“小白财商在线课程”,【美】罗伯特・清崎萧明译,四川人民出版社,613063
25100818,红星照耀中国  青少版 八年级上册 人民文学出版社 团购电话4001066666转6,埃德加・斯诺；董乐山译,人民文学出版社,1003399
26509614,十万个为什么 快乐读书吧四年级下册推荐课外阅读青少版科普中小学生课外阅读指导丛书彩插无障碍阅读 28万读者热评！,（苏）米伊林,南方出版社,323535
24041704,东野圭吾：恶意（2016版，东野圭吾四大杰作之一）,东野圭吾，娄美莲译，新经典出品,南海出版公司,823187
23453874,福尔摩斯探案集 中小学生课外阅读指导丛书 无障碍阅读 彩插励志版 37万多名读者热评！,(英）柯南道尔,南方出版社,424272
23733160,儒林外史(56回全本，内容考证、文字句读全新修订版),吴敬梓,花山文艺出版社,338618
28495389,居里夫人的故事 国际大奖儿童文学美绘典藏版小说8-9-10-12岁儿童文学小学生三四五六年级课外阅读书籍青少年世界名著童话故事书,[英]埃列娜·多丽,北京日报出版社,289571
27922796,养育男孩（典藏版）,(澳)史蒂夫·比达尔夫,中信出版社,657709
25215594,一九八四（又译“1984”。奥威尔代表作，反乌托邦杰作之一）,"[英]乔治·奥威尔,傅霞译",时代文艺出版社,273414
25259302,银火箭少年科幻系列·第1辑（8册。“雨果奖”得主、三体作者刘慈欣主编，套装内作者作品曾获银河奖特等奖等多项国际大奖）,刘慈欣、[英]赫伯特·乔治·威尔斯、[英]玛丽·雪莱等 ，小当当童书馆出品,浙江教育出版社,717052
25190560,吹牛大王历险记（德国原版精美插图本，充满欢乐的百年童话，未删节全译，详细注释本）,〔德〕埃·拉斯伯〔德〕戈·毕尔格，邵灵侠译,浙江工商大学出版社,201204
25061586,汤姆·索亚历险记（深受儿童欢迎的冒险小说，小学语文“快乐读书吧”·六年级下阅读）,〔美〕马克·吐温张友松译,浙江工商大学出版社,265050
23643237,爱的教育（语文教材“快乐读书吧”六年级上阅读，夏丏尊先生经典译本）,（意）亚米契斯（AmicisE D） ，夏丏尊译,安徽教育出版社,310721
23427436,写给儿童的中国历史（中国孩子的历史启蒙，真正写给孩子看的中国通史，全彩铜版14册）,陈卫平步印童书出品,新世界出版社,1132481
24185602,杀死一只知更鸟（豆瓣9.2，关于勇气与正义的成长教科书，影响全球5000万家庭的“教养宝典”，奥巴马、贝克汉姆、奥普拉鼎力推荐）,哈珀·李李育超译,译林出版社,787895
25257593,乌丢丢的奇遇（师生家长共读本）精美插图版 曹文轩推荐儿童文学经典 中小学生课外阅读经典 45万多名读者热评！,金波,北京教育出版社,536676
27849730,我的神奇马桶（奇思妙趣三部曲）（全3册）,[日]铃木典丈/彭懿/译,贵州人民出版社,355032
27907090,丁香医生366条健康辟谣，享受健康一整年,丁香医生,中国轻工业出版社,187085
28470463,乖，摸摸头2.0（大冰作品！升级版乖，摸摸头2.0！热销500万册！）,大冰，磨铁文化出品,北京联合出版有限公司,203680
25208978,房思琪的初恋乐园 （豆瓣9.2高分！数百万读者强烈共鸣的文学绝唱）,林奕含，磨铁图书出品,北京联合出版有限公司,572261
28520581,养育女孩（新版）,[澳]史蒂夫·比达尔夫,中信出版社,558750
25285092,天才在左 疯子在右(全新完整版),高铭，磨铁文化出品,北京联合出版有限公司,1591478
25233424,DK幼儿百科全书——那些重要的事,英国DK公司,中国大百科全书出版社,398900
26912902,宫西达也超级绘本（加法超人与算术星人+狐狸爸爸笑了等全11册）,[日]宫西达也,青岛出版社,341716
27868330,资治通鉴少年简读版(套装全4册）附赠音频，扫码畅听！四册盒装，精华简读；史家打造，全彩插图！,何孝荣侯振龙,青岛出版社,118933
26482259,断舍离（刘润2024年度演讲提到，4次入选中国年度流行语）宫崎骏、稻盛和夫、张德芬、陈数推崇的生活哲学,"山下英子,博集天卷出品",湖南文艺出版社,421821
24044642,如何说孩子才会听 怎么听孩子才肯说（全新修订版）,（美）玛兹丽施，安燕玲译青豆书坊出品,中央编译出版社,1138224
26487694,浮生六记（非常容易读懂原文的版本：详细注解+准确优美直译。获得台湾认可并引进出版的大陆版）,（清）沈复梦窗译注,时代文艺出版社,155316
28549356,东野圭吾：祈念守护人（东野圭吾2020年全新长篇，全球同步发售）,（日）东野圭吾 ，新经典出品,南海出版公司,123614
28558295,2023中华人民共和国民法典（实用版）团购电话：4001066666转6,中国法制出版社,中国法治出版社,333645
23379456,尼尔斯骑鹅旅行记 快乐读书吧 六年级下册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 130000多名读者热评！,（瑞典）拉格洛夫,南方出版社,316696
25067469,小王子（舒朗大开本）,"(法) 圣-埃克苏佩里 ,梅思繁译，小当当童书馆出品",辽宁少年儿童出版社,208716
25289538,小熊宝宝绘本（简装全15册）蒲蒲兰经典绘本！新手妈妈的育儿宝典！(0-3岁),佐佐木洋子文/图，蒲蒲兰译,新世纪出版社,1086187
24021172,古文观止（上下册，原文+导读+注释+翻译，特别适合青少年）,[清]吴楚材，吴调侯编钱素洲译,浙江教育出版社,317723
23909227,不吼不叫：如何平静地让孩子与父母合作,"[美]罗娜・雷纳,钟煜译青豆书坊出品",上海社会科学院出版社,440830
27947123,半小时漫画唐诗系列（全2册）（看起来都是笑点，实际上全是考点！唐诗系列完结篇！）新老版随机发货,陈磊・半小时漫画团队；读客文化出品,江苏凤凰文艺出版社,309448
23464478,东野圭吾：解忧杂货店（胡歌、王俊凯、刘昊然倾情推荐，东野圭吾长篇小说代表作，这家店帮你找回内心流失的东西）,(日)东野圭吾，新经典出品,南海出版公司,2306629
24105221,小鸡球球触感玩具书全5册点读版0-3岁纸板书幼儿认知翻翻书早教立体触摸发声书洞洞书叽叽叽你好,[日]入山智绘；崔维燕译；心喜阅童书出品,长江少年儿童出版社,420002
23878838,米小圈脑筋急转弯（第一辑）（套装共4册）,北猫,四川少儿出版社,754736
28469677,了不起的我：自我发展的心理学（陈海贤重磅新作，得到付费用户亲测有效 ）,陈海贤;得到图书出品,台海出版社,211710
27931232,半小时漫画中国史1-4+世界史（共5册）（看半小时漫画，通五千年历史！漫画式科普开创者二混子新作！）（随机签章版）,陈磊・半小时漫画团队；读客文化出品,海南出版社,566130
24079906,宫西达也恐龙系列全套7册（你看起来好像很好吃+我是霸王龙等）,宫西达也文/图，杨文晓晗译,２１世纪出版社,570470
25092039,活着（精装版，余华代表作，易烊千玺推荐阅读版本）,余华，新经典出品,北京十月文艺出版社,583613
28547915,心 稻盛和夫的一生嘱托,[日]稻盛和夫,人民邮电出版社,255707
26315048,尼尔斯骑鹅旅行记（语文教材“快乐读书吧”六年级下册阅读，翻译家石琴娥译本）,（瑞典）塞尔玛·拉格洛夫，石琴娥译，小当当童书馆出品,安徽教育出版社,180838
25284154,我们仨（新版）,杨绛,生活.读书.新知三联书店,1661523
28992419,蛤蟆先生去看心理医生（热销300万册！英国经典心理咨询入门书，知名心理学家李松蔚强烈推荐）,罗伯特·戴博德，果麦文化出品,天津人民出版社,1884397
23696692,城南旧事（少年儿童读本，林海音怀念童年的短篇小说集）,林海音,安徽教育出版社,287987
25203037,局外人·鼠疫（诺奖得主加缪两大代表作《局外人》《鼠疫》。翻译家李玉民翻译，拓展性注释，阅读不卡顿）,﹝法﹞阿尔贝·加缪（），李玉民（译）,时代文艺出版社,148562
28528380,妈妈知道怎么办：一学就通的养育法 俞敏洪、马东、凯叔、王芳 强力推荐,王小骞,湖南教育出版社,81017
25126136,骆驼祥子（语文教材”名著导读“经典·七年级下。疑难字词、北京土话等都做了注释，助力无障碍阅读）,老舍,浙江工商大学出版社,212701
28492400,爱上阅读的秘密：儿童分级阅读启蒙（大J小D新书。精装书+豪华手账珍藏套装）,大J，卢俊,吉林出版集团股份有限公司,63290
27883695,快乐读书吧 二年级上册推荐阅读 小鲤鱼跳龙门 一只想飞的猫 孤独的小螃蟹 小狗的小房子“歪脑袋”木头桩 全彩注音有声套装5册 小学二年级课外阅读,金近，陈伯吹，冰波，孙幼军，严文井,商务印书馆,272207
26445650,面纱（毛姆于女性觉醒的经典作品，三次改编成电影。在欲望中流离失所，在自我觉醒中掌控命运。无删减全译本，获19万+好评）,〔英〕毛姆，王晋华译,时代文艺出版社,241310
25126137,昆虫记（语文教材“名著导读”经典·八年级上。内容更丰富版本：33张彩色照片图+系统分类目录+昆虫谱系表+大量详注+颠覆性纠错，帮你构筑系统的知识体系）,[法]让-亨利·法布尔陈筱卿译,时代文艺出版社,259741
25069499,五味太郎：小金鱼逃走了,五味太郎，爱心树童书出品,新星出版社,451155
25246600,审判（卡夫卡长篇代表作之一。钱满素、袁华清翻译）,〔奥〕卡夫卡；钱满素袁华清译,时代文艺出版社,129312
26193811,共情的力量：情商高的人，如何抚慰受伤的灵魂,[美]亚瑟·乔拉米卡利(ArthurCiaramicoli) [美]凯瑟琳·柯茜(KatherineKetcham)  ，开森心理出品,中国致公出版社,294336
25167661,红岩（激励了无数青年的爱国情怀和奋斗热情）,罗广斌，杨益言,中国青年出版社,917895
27861529,作家榜名著：人间失格（译自原版《人间失格》！译者获日本第60届H氏诗人奖！我曾以为自己很孤独，幸好看了《人间失格》！）,[日]太宰治，作家榜经典名 出品，田原（日本城西国际大学教授） 译，大星文化，李宁浪绘，,中信出版社,117285
28514358,小兔子学花钱系列·3~7岁孩子的财商启蒙绘本（全3册）（学花钱、学赚钱、学存钱，3岁对钱有概念，7岁会管零花钱！）,(加)辛德斯·麦克劳德；读客文化出品,河南文艺出版社,145889
23257828,不一样的卡梅拉手绘本（1-12册）,"（法）克利斯提昂约里波瓦郑迪蔚译 ,（法）克利斯提昂艾利施绘",二十一世纪出版社,942696
23475700,野兽国 （凯迪克金奖绘本，莫里斯·桑达克代表作品）,莫里斯桑达克宋珮译,贵州人民出版社,273330
26487781,论语（国学启蒙经典系列。全文注音+详尽注释+精准翻译，无需古文基础，也能轻松读懂）,张圣洁主编；闫立君、刘汛涛副主编,浙江教育出版社,134344
23643238,朝花夕拾（语文教材“名著导读经典”·七年级上。收录《朝花夕拾》+《野草》）,鲁迅,安徽教育出版社,314521
23685329,岛上书店（李现推荐，每个人的生命中，都有无比艰难的那一年，将人生变得美好而辽阔。加·泽文感动读者的治愈小说！）,(美)加·泽文；读客文化出品,江苏文艺出版社,1320063
28504153,人生（茅盾文学奖得主路遥代表作，全新精装版）,路遥 ，新经典出品,北京十月文艺出版社,428641
26510848,走遍中国 图说天下 寻梦之旅,霍晨昕,四川人民出版社,674258
24242914,三毛全集02：撒哈拉的故事,三毛，新经典出品,北京十月文艺出版社,436701
25284537,手不是用来打人的（儿童好品德系列，全5册）孩子多读就见效的习惯养成书，缓解新手爸妈育儿焦虑，王志庚、孙莉莉、朱爱朝推荐,（美）伊丽莎白·弗迪克,贵州教育出版社,522499
23718322,无声告白（我们终此一生，就是要摆脱他人的期待，找到真正的自己。就是她！征服欧美文坛的华裔作家伍绮诗！）,"(美)伍绮诗,孙璐译；读客文化出品",江苏文艺出版社,543677
27941986,夏天、烟火和我的尸体（张震、田燚推荐。乙一16岁惊世成名作，高口碑暗黑杰作，获第6届JUMP小说大奖）,（日）乙一，新经典出品,南海出版公司,334962
23696382,安徒生童话（小学语文“快乐读书吧”·三年级上阅读，叶君健先生翻译）,［丹］安徒生 ，叶君健译,安徽教育出版社,235592
27948233,半小时漫画经济学：生活常识篇+金融危机篇（共2册）（用特别有趣的方式，讲清楚特别艰深的经济学原理。漫画科普开创者二混子新作！）新老版随机发货,陈磊·半小时漫画团队；读客文化出品,海南出版社,99646
23851466,学会爱自己（全3辑 套装共14册 ）防性侵，安全意识、行为习惯培养绘本,珊蒂克雷文，茱蒂柏斯玛等,青岛出版社,405713
23752765,简爱（英国女作家夏洛蒂·勃朗特的长篇小说，翻译家宋兆霖未删节全译本）,（英）夏洛蒂勃朗特，宋兆霖译,作家出版社,306122
24040248,爷爷的爷爷哪里来：人类起源的演化过程 快乐读书吧四年级下册课外课外阅读 中小学生课外阅读指导丛书无障碍阅读彩插励志版 13万多读者热评,贾兰坡,南方出版社,160268
27874293,月亮与六便士（精装典藏版，未删节全译+详细详注+12幅高更画作+14幅毛姆照片）,〔英〕毛姆 ；苏福忠译,时代文艺出版社,136551
25261323,米小圈上学记二年级（套装共4册）,北猫,四川少年儿童出版社,518942
25211578,苏东坡传（林语堂纪念典藏精装版）,"林语堂,博集天卷出品",湖南文艺出版社,1175258
28527668,半小时漫画宋词（别光笑！有考点！漫画科普开创者二混子新作！全网粉丝700万！）新老版随机发货,陈磊·半小时漫画团队；读客文化出品,上海文艺出版社,78508
28495390,胡桃夹子 小学生儿童文学三四五六年级8-9-10-12岁课外阅读书籍青少年世界名著童话故事书彩图美绘版,E.T.A.霍夫曼,北京日报出版社,162158
24516876,沉默的大多数（手稿珍藏版）,王小波，新经典出品,北京十月文艺出版社,246128
23417701,0-4岁幼儿认知小百科全3册点读版中英双语启蒙早教撕不烂纸板书认识动物水果蔬菜交通工具颜色,[日]吉田淳子绘；徐超译；心喜阅童书出品,长江少年儿童出版社,559391
25243206,神奇校车・动画版（全10册）,"乔安娜柯尔,布鲁斯迪根绘",贵州人民出版社,569779
25215595,人类群星闪耀时（无删减全译本。《一个陌生女人的来信》作者茨威格的传记杰作，14位时代英雄，14个人类命运攸关的历史时刻）,〔奥〕斯蒂芬・茨威格，潘子力高中甫译,时代文艺出版社,181191
26516153,局外人 如果你在人群中感到格格不入，一定要读《局外人》！全新精装插图珍藏版！蒲熠星推荐 诺奖作品，人生之书，耐人回味,(法)加缪；读客文化出品,江苏凤凰文艺出版社,256363
25338790,神奇的逻辑思维游戏书,【日】索尼国际教育公司，阳光博客出品,北京日报出版社,333819
26315050,宝葫芦的秘密（中国版多啦A梦，充满魔幻的童话构思，让孩子读懂自我价值的意义）,张天翼，小当当童书馆出品,安徽教育出版社,104204
23643240,假如给我三天光明（中小学生阅读指导目录5-6年级。海伦・凯勒在逆境中创造奇迹的伟大自传，她被《时代周刊》评为20世纪美国十大英雄偶像之一）,（美）凯勒，吴君芳，王一凡译,安徽教育出版社,290804
24183943,老人与海（俞敏洪王芳推荐版《老人与海》！连续7年稳居畅销榜！377616条满分好评！诗人鲁羊经典译本！读经典名著认准作家榜！）,[美]海明威，作家榜经典名 出品，鲁羊译,浙江文艺出版社,378303
28529870,陪孩子终身成长（樊登作品！）,樊登，磨铁文化出品,中国友谊出版公司,190750
23504059,小猪唏哩呼噜(注音版上、下),孙幼军,春风文艺出版社,599297
24240185,细菌世界历险记 又名:灰尘的旅行（中小学生课外阅读指导丛书）科学素养无障碍阅读 全彩图文 高士其科普童话 菌儿自传,高士其,人民邮电出版社,101632
28504960,穿过地平线 又名:看看我们的地球 快乐读书吧 四年级下册课外阅读(中小学生课外阅读指导丛书)无障碍阅读 近8万读者热评！,李四光,南方出版社,141355
27898032,中国民间故事 田螺姑娘 快乐读书吧五年级上册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 14万多名读者热评！,闻钟主编,南方出版社,302932
25575797,罗尔德・达尔作品典藏（彩图拼音版）―了不起的狐狸爸爸,(英)罗尔德・达尔； (英)昆汀・布莱克绘；代维译。,明天出版社,436331
27852072,斯凯瑞金色童书・益智经典（百年诞辰纪念版，全4册）（原斯凯瑞金色童书・第一辑）,【美】理查德・斯凯瑞,贵州人民出版社,407658
25201859,钝感力（渡边淳一经典励志大作！央视新闻、《奇葩说》鼎力推荐，马东、蔡康永、杨天真、王俊凯推荐书目。写给易因小事敏感，什么都往心里去的人。),渡边淳一；李迎跃译;,青岛出版社,906474
25336319,漫长的告别 怪不得村上春树读了12遍！每每陷入困境，村上春树便打开《漫长的告别》！全新精装插图珍藏版！蒲熠星推荐!,雷蒙德・钱德勒；姚向辉译；读客文化出品,海南出版社,372876
25309478,小巴掌童话注音版8册百篇张秋生著 小学生课外读本 帮助孩子学习拼音，培养孩子的优秀品格！,张秋生,山东科学技术出版社,397201
27871865,笑背古诗：漫画版（全4册 ），中国诗词大会点评嘉宾推荐 含小学生必背古诗词75首+80首 适合小学生的国学经典儿童诗歌 当当首发独家,刘义良，夏和绘,湖南教育出版社,218004
25102405,把坏脾气收起来,〔美〕卡罗尔・罗思，（美）拉申・凯里耶100层童书馆出品,北京科学技术出版社,364513
27950672,这就是二十四节气：升级版 全四册(文津图书奖获奖图书，请认准正版，朱永新教授、周成虎院士推荐，畅销500万册),高春香、邵敏/；许明振、李婧/绘,海豚出版社,738813
27942695,我不敢说，我怕被骂――邓超微博推荐的绘本 带给孩子更多勇气和自信的绘本！,[荷兰]皮姆・范・赫斯特，启发童书馆出品,北京联合出版公司,597007
102771,红楼梦（上、下册，全两册，全本120回）（团购电话:400-1066666转6）,曹雪芹,人民文学出版社,956378
23435948,金奖好书 小学生必背古诗词75+80首全国通用1-6年级含统编版人教版RJ教材必背129首(王芳推荐)共200首超50万读者热评全国多地语文老师推荐彩绘注音有声版团购电话4001066666转6,说词解字辞书研究中心,华语教学出版社,609721
22732944,你好！数学（超值礼品盒装，共30册）,申惠恩等文，赵美子等图，仇艳等译,湖北少儿出版社,296376
25309929,狼王梦（升级版）/动物小说大王沈石溪・品藏书系,沈石溪,浙江少年儿童出版社,800053
23618525,呼兰河传（《呼兰河传》和《生死场》的合编本，萧红的主要作品）,萧红,北京联合出版公司,314781
24103914,漫画万物由来（全6册，桂冠童书奖，其中《豆腐》被评为第五届中国童书榜年度100佳童书）,郭翔，小当当童书馆出品,辽宁少年儿童出版社,141698
25102973,明朝那些事儿全集 增补版（新版全套9册）,当年明月，磨铁图书出品,北京联合出版有限公司,427259
25084833,我有友情要出租（拼音版）,方素珍郝洛玟绘,新疆青少年出版社,354891
23949032,青铜葵花正版曹文轩纯美小说7-8-9-10-12岁草房子系列儿童文学校园青少年版四五六年级下册小学生课外阅读书籍全套原版完整版,曹文轩,江苏少年儿童出版社,571637
24198401,大林和小林（2020版中小学生阅读指导目录・5-6年级阅读。《宝葫芦的秘密》作者张天翼代表作之一）,张天翼,浙江工商大学出版社,137245
22790547,全球最美的100个地方 图说天下 国家地理,《图书天下・国家地理系列》编委会,北京联合出版公司,412127
28479620,花婆婆――清华附小推荐的经典绘本！美国国家图书奖作品！,文/图:芭芭拉库尼，启发童书馆出品,河北教育出版社,600899
26916076,100层的房子系列（全4册，《100层的房子》+《地下100层的房子》+《海底100层的房子》+《天空100层的房子》）,[日]岩井俊雄100层童书馆出品,北京科学技术出版社,304150
25239529,挪威的森林（2018年新版，村上春树的残酷青春物语，现象级的超级畅销书，三十周年纪念版）,【日】村上春树林少华译,上海译文出版社,469380
23445575,万历十五年 一本好书 腾讯视频栏目推荐,黄仁宇,生活.读书.新知三联书店,934167
23413230,毛泽东选集（全四册，32开）,毛泽东,人民出版社,264510
28536143,语言表达第一课（全4册）,作者	[日]五味太郎黄帆译,贵州人民出版社,74504
22854397,稻草人 快乐读书吧 三年级上册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 300000多名读者热评！,叶圣陶,时代文艺出版社,405553
25172978,牧羊少年奇幻之旅（央视《朗读者》、湖南卫视《天天向上》、李现、黄轩、TFBOYS、高圆圆推荐，能改变一个人一生的书）,（巴西）保罗・柯艾略，新经典出品,北京十月文艺出版社,723792
22790546,中国最美的100个地方 图说天下 国家地理,《图书天下·国家地理系列》编委会,北京联合出版公司,323591
28535531,朝花夕拾(语文教材“名著导读”经典·七年级上。大语文理念打造：思维导图+详细注释+知识拓展+彩色插图),鲁迅,时代文艺出版社,101863
22745425,四五快读 全彩图升级版——幼儿快速识字阅读法（全8册）(让孩子爱上阅读 快乐识字)[精选套装],杨其铎,湖南科技出版社,543996
25352309,拼音真好玩（全彩6册）（从幼小衔接到一年级，拼音学习启蒙书，附赠超实用拼音全表） 小猛犸童书出品,周霞段张取艺绘,电子工业出版社,328631
